image_name,bb_x1,bb_y1,bb_x2,bb_y2,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,score,fold-1,fold-2,fold-3,fold-4,fold-5
AngelmanSlide287.png,148.536,104.917,530.35,612.179,269.978,333.772,450.217,336.487,372.923,442.241,287.454,520.14,421.45,521.324,0.776,train,train,val,train,train
AngelmanSlide288.png,135.202,127.731,533.097,624.733,270.351,340.775,447.139,341.462,375.698,438.365,273.602,503.364,439.691,502.493,0.755,train,train,val,train,train
AngelmanSlide289.png,200.554,123.05,609.704,721.641,270.471,338.276,451.445,327.989,336.289,471.16,299.126,552.629,466.607,544.049,0.747,train,train,train,train,val
AngelmanSlide290.png,134.456,169.383,547.571,696.206,267.402,333.924,455.552,332.459,378.817,440.642,280.983,526.809,438.052,524.569,0.668,train,val,train,train,train
AngelmanSlide291.png,194.263,178.009,594.053,644.075,267.326,335.81,459.195,338.484,341.221,457.109,289.514,529.704,433.041,532.791,0.738,train,train,train,train,val
AngelmanSlide292.png,217.896,147.953,597.997,639.149,275.073,336.664,451.602,345.002,337.554,468.69,299.508,525.433,444.61,533.682,0.781,train,val,train,train,train
AngelmanSlide293.png,139.406,120.646,548.397,688.439,272.432,341.964,454.918,335.92,381.099,453.491,255.651,504.943,459.048,501.123,0.757,train,train,train,val,train
AngelmanSlide294.png,204.183,128.561,642.027,666.642,262.43,329.351,443.443,335.46,305.56,466.563,283.687,528.401,441.162,535.917,0.729,val,train,train,train,train
AngelmanSlide295.png,182.995,174.73,585.364,627.92,269.605,340.367,464.743,346.094,353.306,453.255,283.883,491.991,445.055,499.486,0.672,train,train,train,val,train
AngelmanSlide296.png,162.034,109.725,559.574,665.557,267.03,336.664,454.052,333.103,361.624,430.692,281.531,515.679,438.135,513.314,0.765,train,train,train,train,val
AngelmanSlide297.png,173.63,130.64,557.553,659.966,269.182,334.81,452.026,335.905,355.723,423.013,293.288,529.252,423.74,530.777,0.817,val,train,train,train,train
AngelmanSlide298.png,189.806,140.456,562.325,618.902,273.304,342.362,446.38,341.286,347.823,416.215,295.697,509.682,418.79,509.443,0.771,train,val,train,train,train
AngelmanSlide299.png,177.715,177.433,537.971,623.305,273.366,346.717,451.975,342.311,368.394,450.821,276.237,488.54,446.95,485.823,0.83,train,train,val,train,train
AngelmanSlide300.png,192.281,113.208,596.454,649.779,271.268,339.237,451.025,339.639,336.059,419.901,280.145,500.103,441.65,502.073,0.768,val,train,train,train,train
AngelmanSlide301.png,123.761,119.487,526.228,645.385,268.49,334.297,446.155,334.398,384.331,411.785,299.195,514.857,436.942,512.576,0.708,val,train,train,train,train
AngelmanSlide302.png,116.254,98.039,552.972,677.396,266.332,337.381,465.198,330.584,387.099,438.827,263.38,506.203,459.151,500.443,0.713,val,train,train,train,train
AngelmanSlide303.png,186.499,42.959,647.52,722.381,262.63,328.259,461.775,328.812,326.8,438.259,282.003,528.669,467.046,528.521,0.805,val,train,train,train,train
AngelmanSlide304.png,160.711,186.226,544.804,658.771,265.63,341.347,457.027,347.521,367.611,375.166,291.79,515.866,436.174,521.267,0.835,train,train,val,train,train
AngelmanSlide305.png,154.004,152.473,548.156,673.138,265.571,340.537,454.381,338.312,368.308,459.156,257.261,499.321,459.551,496.889,0.764,train,train,val,train,train
AngelmanSlide306.png,165.892,149.33,556.37,663.339,271.461,337.982,450.721,339.45,361.733,431.345,270.877,508.165,454.595,509.455,0.859,train,train,val,train,train
AngelmanSlide307.png,186.616,102.123,641.636,708.667,262.289,330.349,450.84,326.899,310.324,408.314,265.753,521.374,438.147,519.365,0.777,train,train,val,train,train
AngelmanSlide308.png,155.713,117.295,601.674,692.44,263.393,338.142,453.933,335.056,346.546,431.58,282.618,525.23,446.648,522.51,0.713,train,train,train,train,val
AngelmanSlide309.png,187.86,122.156,652.303,719.156,255.356,334.493,444.357,340.937,309.222,483.726,290.233,545.085,458.939,549.445,0.738,train,train,train,train,val
AngelmanSlide310.png,172.147,183.868,551.167,643.157,391.108,368.154,515.702,343.435,517.175,455.168,384.004,521.422,498.038,504.029,0.694,train,train,train,train,val
AngelmanSlide311.png,176.943,109.354,638.293,694.95,256.036,331.0,461.353,348.584,324.135,485.935,270.367,531.582,454.008,546.451,0.739,train,train,train,train,val
AngelmanSlide312.png,145.464,116.354,545.874,631.061,267.896,337.425,452.348,341.387,370.286,400.404,273.474,486.18,443.722,488.232,0.806,train,train,train,val,train
AngelmanSlide314.png,109.605,157.479,505.766,649.474,300.941,343.91,462.533,341.545,427.07,444.96,313.869,537.728,432.384,535.452,0.741,train,train,train,train,val
AngelmanSlide315.png,16.008,108.718,654.477,705.379,183.773,492.315,318.524,354.151,307.837,557.967,410.082,625.213,490.59,512.237,0.713,val,train,train,train,train
AngelmanSlide316.png,143.67,208.479,533.591,629.344,272.529,346.723,451.825,340.92,381.821,440.355,269.317,499.993,439.473,496.71,0.718,train,val,train,train,train
AngelmanSlide317.png,149.541,117.517,550.118,614.7,272.369,341.979,448.464,343.333,365.423,436.975,273.793,478.294,437.667,479.162,0.754,train,train,val,train,train
AngelmanSlide318.png,195.659,228.184,505.443,645.104,292.079,402.217,436.923,408.278,369.716,469.308,297.607,534.623,420.864,539.092,0.837,train,train,train,val,train
AngelmanSlide319.png,133.791,89.543,538.21,646.34,264.487,339.411,453.883,332.576,378.192,451.331,271.926,510.92,447.821,503.267,0.737,train,train,train,train,val
AngelmanSlide320.png,188.792,194.036,532.779,596.143,268.22,340.767,443.243,339.276,353.222,407.815,286.582,494.673,422.466,492.712,0.826,val,train,train,train,train
AngelmanSlide321.png,178.762,145.423,626.263,651.123,260.952,334.356,460.056,325.214,315.844,379.745,248.896,497.756,431.616,494.303,0.755,train,train,val,train,train
AngelmanSlide322.png,150.218,166.351,626.718,673.084,337.582,337.364,549.089,388.439,439.215,518.377,282.774,517.057,481.495,560.662,0.657,train,val,train,train,train
AngelmanSlide323.png,170.474,210.822,555.231,652.424,266.314,343.347,454.882,343.597,360.411,470.996,259.457,490.265,459.59,490.91,0.796,train,train,train,val,train
AngelmanSlide324.png,178.318,148.825,585.207,674.224,272.477,349.582,473.764,359.083,361.805,450.679,273.569,516.034,457.13,524.659,0.781,train,train,train,train,val
AngelmanSlide325.png,169.382,153.9,563.2,630.068,264.258,343.662,451.137,341.701,352.498,428.358,270.009,489.835,445.401,488.188,0.748,val,train,train,train,train
AngelmanSlide326.png,165.428,174.831,549.761,619.354,265.603,339.729,454.023,340.921,359.856,459.598,274.072,491.159,445.841,491.581,0.822,train,train,train,train,val
AngelmanSlide327.png,144.986,135.493,553.726,706.39,265.805,343.055,448.269,341.453,365.488,417.55,267.737,520.992,450.659,518.123,0.734,train,val,train,train,train
AngelmanSlide328.png,128.062,111.839,591.342,614.887,251.129,342.857,466.944,345.199,361.351,462.827,265.463,490.516,457.007,490.983,0.651,train,train,val,train,train
AngelmanSlide329.png,190.938,141.731,553.794,648.8,275.264,342.182,452.982,341.69,358.741,477.808,289.095,506.664,447.581,506.136,0.804,train,train,train,val,train
AngelmanSlide330.png,218.955,122.505,650.941,662.89,266.912,334.257,440.364,339.876,292.199,437.285,279.888,503.712,456.375,508.721,0.751,train,val,train,train,train
AngelmanSlide331.png,130.012,144.213,568.194,592.998,256.766,334.408,452.887,335.689,365.5,361.908,277.031,470.571,455.909,471.495,0.784,val,train,train,train,train
AngelmanSlide332.png,133.064,178.266,531.446,632.877,274.482,341.653,456.547,339.723,386.475,441.883,273.025,499.923,445.337,497.428,0.789,train,train,train,val,train
AngelmanSlide333.png,142.546,133.41,535.367,645.289,271.995,339.495,446.537,346.233,371.662,384.804,289.477,503.335,426.529,506.921,0.763,train,train,train,val,train
AngelmanSlide334.png,185.601,132.432,594.478,652.325,274.1,355.35,453.388,342.984,348.932,418.204,293.314,514.673,446.318,505.826,0.77,train,train,train,val,train
AngelmanSlide335.png,170.461,207.873,574.682,680.573,279.918,357.984,470.334,363.232,372.961,486.728,273.595,513.536,466.993,517.327,0.724,train,train,train,train,val
AngelmanSlide336.png,119.765,113.932,568.756,702.461,265.289,339.027,455.99,340.21,371.473,460.924,277.656,537.34,439.14,538.542,0.758,train,train,val,train,train
AngelmanSlide337.png,165.956,159.439,605.007,726.255,259.601,332.55,458.395,330.529,338.857,436.844,269.593,539.353,456.45,537.303,0.716,val,train,train,train,train
AngelmanSlide338.png,153.259,182.304,568.782,609.476,272.362,340.388,452.052,341.26,361.881,433.952,292.825,500.553,428.405,501.919,0.692,val,train,train,train,train
AngelmanSlide339.png,142.163,151.329,522.172,615.737,275.584,342.302,449.34,340.269,383.481,420.957,296.624,495.976,433.397,492.497,0.743,train,val,train,train,train
AngelmanSlide340.png,176.481,165.112,526.046,609.565,270.553,347.615,448.769,344.847,368.815,444.455,275.151,497.523,446.968,493.658,0.733,train,train,val,train,train
AngelmanSlide341.png,132.573,201.02,546.336,661.041,267.335,334.79,452.723,333.045,377.749,414.471,270.805,496.457,452.774,495.032,0.714,val,train,train,train,train
AngelmanSlide342.png,112.91,80.831,542.527,630.723,268.525,336.88,455.326,337.049,381.914,444.673,292.054,520.432,424.178,519.87,0.69,train,train,train,train,val
AngelmanSlide343.png,61.822,51.974,526.278,681.607,273.667,349.117,466.319,331.492,417.066,461.858,269.674,533.628,440.484,518.451,0.781,train,train,train,val,train
AngelmanSlide344.png,194.748,198.283,593.099,600.217,272.992,348.004,472.862,376.57,352.849,472.628,288.621,491.626,447.277,515.42,0.643,train,val,train,train,train
AngelmanSlide345.png,178.081,144.077,548.819,647.408,266.87,346.063,448.401,348.842,352.558,461.178,270.041,501.448,445.535,503.281,0.723,train,train,train,train,val
AngelmanSlide346.png,176.329,143.843,593.856,658.381,266.647,328.413,452.394,330.288,342.035,434.77,293.812,523.531,426.856,525.004,0.734,train,train,val,train,train
AngelmanSlide347.png,157.847,132.348,532.627,647.374,270.913,336.649,450.877,338.372,371.591,440.161,301.577,531.672,427.864,531.667,0.779,train,train,train,val,train
AngelmanSlide348.png,184.892,145.979,559.875,614.377,270.423,337.665,450.922,340.028,351.125,390.402,286.766,503.524,430.015,505.302,0.782,val,train,train,train,train
AngelmanSlide349.png,97.218,176.045,529.358,654.846,265.834,331.663,449.734,331.852,386.913,436.657,295.785,529.796,431.145,528.034,0.689,train,val,train,train,train
AngelmanSlide350.png,169.403,165.994,559.558,623.925,264.322,335.007,451.06,333.662,354.048,450.011,290.238,518.801,428.519,518.251,0.637,train,train,val,train,train
AngelmanSlide351.png,143.706,76.346,584.216,609.945,262.319,334.855,456.637,337.088,358.631,443.465,299.23,525.296,426.642,526.274,0.672,train,train,train,val,train
AngelmanSlide352.png,184.417,86.655,603.277,646.541,266.974,334.782,452.04,331.154,335.844,410.654,292.657,526.745,429.126,523.773,0.81,train,train,train,train,val
AngelmanSlide353.png,182.358,128.651,609.214,673.527,267.921,359.656,458.699,340.472,351.339,447.491,292.044,531.49,467.767,516.11,0.741,val,train,train,train,train
AngelmanSlide354.png,228.011,63.036,675.641,710.018,276.052,319.667,422.048,330.784,279.932,463.017,314.486,532.437,451.754,539.035,0.773,train,val,train,train,train
AngelmanSlide355.png,81.667,131.831,509.835,623.44,282.374,329.213,457.618,351.815,429.683,393.655,313.14,505.296,451.008,521.596,0.656,train,train,train,train,val
AngelmanSlide356.png,138.152,118.305,575.26,669.729,271.93,339.382,454.264,340.386,365.56,440.522,274.6,506.157,442.882,507.524,0.789,train,train,val,train,train
AngelmanSlide357.png,103.724,99.762,564.243,680.347,268.184,337.92,472.956,331.927,397.706,440.492,274.731,521.379,466.332,515.538,0.765,val,train,train,train,train
AngelmanSlide358.png,128.492,187.112,568.361,702.458,203.442,462.57,326.826,344.555,270.929,474.03,332.568,603.909,430.844,503.018,0.596,train,train,train,val,train
AngelmanSlide359.png,207.57,190.712,637.731,659.371,270.406,335.815,442.647,337.671,312.591,453.793,294.51,520.834,435.219,522.793,0.725,train,val,train,train,train
AngelmanSlide360.png,129.51,112.161,533.529,596.524,275.229,356.413,459.057,346.708,386.172,478.895,289.024,523.102,414.996,515.925,0.689,train,val,train,train,train
AngelmanSlide361.png,92.377,124.751,524.164,674.76,268.579,340.096,453.384,339.081,396.564,463.549,278.238,538.042,438.217,534.301,0.748,train,train,val,train,train
AngelmanSlide362.png,164.366,165.471,591.507,624.427,264.4,339.221,457.742,342.229,349.818,454.19,275.475,491.905,455.822,494.809,0.677,train,train,train,train,val
AngelmanSlide363.png,164.27,153.362,534.04,584.349,266.326,349.872,459.222,340.787,375.832,473.125,271.889,481.827,446.626,473.985,0.738,train,train,train,val,train
AngelmanSlide364.png,221.989,112.077,674.531,716.678,270.966,329.329,441.33,340.231,296.078,464.909,299.881,534.497,457.327,542.565,0.738,train,train,train,train,val
AngelmanSlide365.png,154.932,158.676,545.534,623.388,268.072,345.509,452.613,347.392,367.732,463.776,281.645,510.146,439.603,512.149,0.749,val,train,train,train,train
AngelmanSlide366.png,181.589,143.286,573.641,639.703,268.534,339.589,450.173,334.178,348.583,423.475,295.745,527.185,415.793,524.081,0.706,train,train,train,val,train
AngelmanSlide367.png,191.69,111.892,620.811,628.204,264.795,332.404,458.476,349.54,335.36,471.52,285.999,487.494,462.953,503.265,0.629,train,train,val,train,train
AngelmanSlide368.png,222.001,109.438,624.539,641.823,269.224,337.348,442.841,344.738,312.496,456.166,294.982,538.656,412.368,544.976,0.653,val,train,train,train,train
AngelmanSlide369.png,53.041,132.255,515.786,689.011,268.022,331.816,456.908,338.075,431.308,405.561,300.183,534.559,456.655,536.832,0.67,train,train,val,train,train
AngelmanSlide370.png,195.402,177.32,613.893,618.791,263.809,339.36,450.487,349.306,336.897,482.092,302.803,527.639,431.141,537.72,0.694,train,train,train,val,train
AngelmanSlide371.png,102.256,95.035,528.924,643.588,264.852,339.1,450.981,342.937,385.1,437.369,284.517,518.197,422.822,520.177,0.662,train,val,train,train,train
AngelmanSlide372.png,170.791,159.287,614.683,759.7,258.152,404.874,456.701,334.43,376.74,460.661,318.561,595.283,515.306,532.585,0.77,train,train,train,train,val
AngelmanSlide373.png,193.28,154.458,609.926,666.468,281.159,353.197,471.112,393.466,333.9,455.279,263.193,525.058,418.061,559.396,0.737,train,val,train,train,train
AngelmanSlide374.png,140.63,164.923,562.776,699.719,262.532,333.641,458.899,331.627,369.219,457.629,261.316,518.172,458.591,515.551,0.726,train,train,val,train,train
AngelmanSlide375.png,132.349,124.972,557.158,654.055,254.048,347.533,454.809,359.731,352.055,482.328,257.371,504.641,425.183,514.415,0.664,train,train,train,train,val
AngelmanSlide376.png,180.456,152.391,594.36,686.732,409.734,345.781,553.266,368.108,528.554,460.625,368.409,520.187,497.792,542.189,0.688,val,train,train,train,train
AngelmanSlide377.png,219.104,241.473,545.547,654.296,313.401,383.954,452.811,428.499,355.204,474.804,280.246,512.862,412.116,552.639,0.801,train,train,train,val,train
AngelmanSlide378.png,197.532,188.735,606.815,636.934,263.861,348.159,450.553,341.175,322.405,431.546,271.727,500.264,449.324,498.241,0.78,train,train,train,train,val
AngelmanSlide379.png,158.325,164.605,529.771,662.874,271.316,331.504,452.869,335.557,373.207,424.352,296.075,525.443,427.925,527.17,0.76,val,train,train,train,train
AngelmanSlide380.png,175.357,205.213,539.196,659.396,276.2,334.807,452.904,339.705,366.703,420.283,283.475,511.543,434.497,516.328,0.743,train,val,train,train,train
AngelmanSlide381.png,140.863,176.142,518.612,658.112,268.615,334.547,451.002,335.793,386.947,421.123,294.037,527.141,440.662,525.329,0.714,train,train,train,val,train
AngelmanSlide382.png,185.57,196.206,585.276,671.3,261.301,336.076,455.479,340.133,342.59,454.735,268.103,517.676,464.759,520.907,0.721,train,train,val,train,train
AngelmanSlide383.png,202.038,170.43,557.785,661.206,264.959,340.347,443.35,331.52,337.059,415.204,285.171,542.641,418.527,537.077,0.749,val,train,train,train,train
AngelmanSlide384.png,100.381,108.527,517.296,634.757,267.457,344.593,452.545,339.485,396.842,436.313,283.357,515.259,430.989,510.728,0.786,train,val,train,train,train
AngelmanSlide385.png,173.586,160.413,595.349,651.055,269.627,339.098,450.592,331.692,343.778,408.598,292.654,520.566,421.29,515.797,0.713,train,train,val,train,train
AngelmanSlide387.png,149.062,164.919,546.192,675.863,267.509,332.723,453.946,334.962,368.751,431.032,274.914,513.936,440.912,514.877,0.751,train,train,train,train,val
AngelmanSlide388.png,167.902,155.096,527.587,648.514,271.66,338.633,449.161,341.031,366.357,421.584,296.035,528.651,412.192,530.097,0.856,train,val,train,train,train
AngelmanSlide390.png,191.103,172.824,614.157,698.521,266.766,339.383,461.835,322.269,330.932,382.286,276.827,534.552,440.106,520.556,0.77,train,train,train,val,train
AngelmanSlide391.png,173.569,110.445,569.797,626.431,267.309,336.537,448.995,334.579,349.526,436.528,296.977,530.343,419.766,528.98,0.691,train,train,val,train,train
AngelmanSlide392.png,153.351,130.688,598.945,720.336,358.536,342.41,525.653,389.805,447.396,511.61,289.887,531.708,441.65,577.221,0.763,val,train,train,train,train
AngelmanSlide393.png,101.616,158.281,541.361,674.861,315.132,349.155,480.941,329.826,457.985,448.715,330.229,536.606,475.199,522.17,0.688,train,train,train,val,train
